model_id,feature_set,task,split,fold,pos_stratum,label,precision,recall,f1,support,confusion_matrix_labels,confusion_matrix
qwen3-0.6b,full_prompt_final,number,lemma-heldout,1,all,pl,0.7983870967741935,0.7226277372262774,0.7586206896551724,137,"[""du"", ""pl"", ""sg""]","[[2, 2, 6], [0, 99, 38], [0, 23, 770]]"
qwen3-0.6b,full_prompt_final,number,lemma-heldout,1,all,sg,0.9459459459459459,0.9709962168978562,0.9583074051026758,793,"[""du"", ""pl"", ""sg""]","[[2, 2, 6], [0, 99, 38], [0, 23, 770]]"
qwen3-0.6b,full_prompt_final,number,lemma-heldout,2,ADJ,pl,0.8333333333333334,1.0,0.9090909090909091,5,"[""pl"", ""sg""]","[[5, 0], [1, 149]]"
qwen3-0.6b,full_prompt_final,number,lemma-heldout,2,ADJ,sg,1.0,0.9933333333333333,0.9966555183946488,150,"[""pl"", ""sg""]","[[5, 0], [1, 149]]"
qwen3-0.6b,full_prompt_final,number,lemma-heldout,2,NOUN,du,1.0,0.5555555555555556,0.7142857142857143,9,"[""du"", ""pl"", ""sg""]","[[5, 1, 3], [0, 99, 34], [0, 5, 441]]"
qwen3-0.6b,full_prompt_final,number,lemma-heldout,2,NOUN,pl,0.9428571428571428,0.7443609022556391,0.8319327731092437,133,"[""du"", ""pl"", ""sg""]","[[5, 1, 3], [0, 99, 34], [0, 5, 441]]"
qwen3-0.6b,full_prompt_final,number,lemma-heldout,2,NOUN,sg,0.9225941422594143,0.9887892376681614,0.9545454545454546,446,"[""du"", ""pl"", ""sg""]","[[5, 1, 3], [0, 99, 34], [0, 5, 441]]"
qwen3-0.6b,full_prompt_final,number,lemma-heldout,2,VERB,du,0.0,0.0,0.0,2,"[""du"", ""pl"", ""sg""]","[[0, 1, 1], [0, 8, 4], [0, 4, 179]]"
qwen3-0.6b,full_prompt_final,number,lemma-heldout,2,VERB,pl,0.6153846153846154,0.6666666666666666,0.64,12,"[""du"", ""pl"", ""sg""]","[[0, 1, 1], [0, 8, 4], [0, 4, 179]]"
qwen3-0.6b,full_prompt_final,number,lemma-heldout,2,VERB,sg,0.9728260869565217,0.9781420765027322,0.9754768392370572,183,"[""du"", ""pl"", ""sg""]","[[0, 1, 1], [0, 8, 4], [0, 4, 179]]"
qwen3-0.6b,full_prompt_final,number,lemma-heldout,2,all,du,1.0,0.45454545454545453,0.625,11,"[""du"", ""pl"", ""sg""]","[[5, 2, 4], [0, 112, 38], [0, 10, 769]]"
qwen3-0.6b,full_prompt_final,number,lemma-heldout,2,all,pl,0.9032258064516129,0.7466666666666667,0.8175182481751825,150,"[""du"", ""pl"", ""sg""]","[[5, 2, 4], [0, 112, 38], [0, 10, 769]]"
qwen3-0.6b,full_prompt_final,number,lemma-heldout,2,all,sg,0.9482120838471023,0.9871630295250321,0.9672955974842767,779,"[""du"", ""pl"", ""sg""]","[[5, 2, 4], [0, 112, 38], [0, 10, 769]]"
qwen3-0.6b,full_prompt_final,number,lemma-heldout,3,ADJ,du,1.0,1.0,1.0,2,"[""du"", ""pl"", ""sg""]","[[2, 0, 0], [0, 2, 0], [0, 5, 162]]"
qwen3-0.6b,full_prompt_final,number,lemma-heldout,3,ADJ,pl,0.2857142857142857,1.0,0.4444444444444444,2,"[""du"", ""pl"", ""sg""]","[[2, 0, 0], [0, 2, 0], [0, 5, 162]]"
qwen3-0.6b,full_prompt_final,number,lemma-heldout,3,ADJ,sg,1.0,0.9700598802395209,0.9848024316109423,167,"[""du"", ""pl"", ""sg""]","[[2, 0, 0], [0, 2, 0], [0, 5, 162]]"
qwen3-0.6b,full_prompt_final,number,lemma-heldout,3,NOUN,du,1.0,0.7777777777777778,0.875,9,"[""du"", ""pl"", ""sg""]","[[7, 2, 0], [0, 95, 17], [0, 26, 464]]"
qwen3-0.6b,full_prompt_final,number,lemma-heldout,3,NOUN,pl,0.7723577235772358,0.8482142857142857,0.8085106382978723,112,"[""du"", ""pl"", ""sg""]","[[7, 2, 0], [0, 95, 17], [0, 26, 464]]"
qwen3-0.6b,full_prompt_final,number,lemma-heldout,3,NOUN,sg,0.9646569646569647,0.9469387755102041,0.9557157569515963,490,"[""du"", ""pl"", ""sg""]","[[7, 2, 0], [0, 95, 17], [0, 26, 464]]"
qwen3-0.6b,full_prompt_final,number,lemma-heldout,3,VERB,du,1.0,1.0,1.0,1,"[""du"", ""pl"", ""sg""]","[[1, 0, 0], [0, 8, 0], [0, 4, 145]]"
qwen3-0.6b,full_prompt_final,number,lemma-heldout,3,VERB,pl,0.6666666666666666,1.0,0.8,8,"[""du"", ""pl"", ""sg""]","[[1, 0, 0], [0, 8, 0], [0, 4, 145]]"
qwen3-0.6b,full_prompt_final,number,lemma-heldout,3,VERB,sg,1.0,0.9731543624161074,0.9863945578231292,149,"[""du"", ""pl"", ""sg""]","[[1, 0, 0], [0, 8, 0], [0, 4, 145]]"
qwen3-0.6b,full_prompt_final,number,lemma-heldout,3,all,du,1.0,0.8333333333333334,0.9090909090909091,12,"[""du"", ""pl"", ""sg""]","[[10, 2, 0], [0, 105, 17], [0, 35, 771]]"
qwen3-0.6b,full_prompt_final,number,lemma-heldout,3,all,pl,0.7394366197183099,0.860655737704918,0.7954545454545454,122,"[""du"", ""pl"", ""sg""]","[[10, 2, 0], [0, 105, 17], [0, 35, 771]]"
qwen3-0.6b,full_prompt_final,number,lemma-heldout,3,all,sg,0.9784263959390863,0.956575682382134,0.9673776662484316,806,"[""du"", ""pl"", ""sg""]","[[10, 2, 0], [0, 105, 17], [0, 35, 771]]"
qwen3-0.6b,full_prompt_final,number,lemma-heldout,4,ADJ,du,1.0,0.5,0.6666666666666666,2,"[""du"", ""pl"", ""sg""]","[[1, 0, 1], [0, 2, 0], [0, 12, 232]]"
qwen3-0.6b,full_prompt_final,number,lemma-heldout,4,ADJ,pl,0.14285714285714285,1.0,0.25,2,"[""du"", ""pl"", ""sg""]","[[1, 0, 1], [0, 2, 0], [0, 12, 232]]"
qwen3-0.6b,full_prompt_final,number,lemma-heldout,4,ADJ,sg,0.9957081545064378,0.9508196721311475,0.9727463312368972,244,"[""du"", ""pl"", ""sg""]","[[1, 0, 1], [0, 2, 0], [0, 12, 232]]"
qwen3-0.6b,full_prompt_final,number,lemma-heldout,4,NOUN,du,0.0,0.0,0.0,2,"[""du"", ""pl"", ""sg""]","[[0, 0, 2], [0, 95, 18], [0, 15, 408]]"
qwen3-0.6b,full_prompt_final,number,lemma-heldout,4,NOUN,pl,0.8636363636363636,0.8407079646017699,0.852017937219731,113,"[""du"", ""pl"", ""sg""]","[[0, 0, 2], [0, 95, 18], [0, 15, 408]]"
qwen3-0.6b,full_prompt_final,number,lemma-heldout,4,NOUN,sg,0.9532710280373832,0.9645390070921985,0.9588719153936546,423,"[""du"", ""pl"", ""sg""]","[[0, 0, 2], [0, 95, 18], [0, 15, 408]]"
qwen3-0.6b,full_prompt_final,number,lemma-heldout,4,VERB,du,0.0,0.0,0.0,2,"[""du"", ""pl"", ""sg""]","[[0, 2, 0], [0, 4, 0], [0, 5, 142]]"
qwen3-0.6b,full_prompt_final,number,lemma-heldout,4,VERB,pl,0.36363636363636365,1.0,0.5333333333333333,4,"[""du"", ""pl"", ""sg""]","[[0, 2, 0], [0, 4, 0], [0, 5, 142]]"
qwen3-0.6b,full_prompt_final,number,lemma-heldout,4,VERB,sg,1.0,0.9659863945578231,0.9826989619377162,147,"[""du"", ""pl"", ""sg""]","[[0, 2, 0], [0, 4, 0], [0, 5, 142]]"
qwen3-0.6b,full_prompt_final,number,lemma-heldout,4,all,du,1.0,0.16666666666666666,0.2857142857142857,6,"[""du"", ""pl"", ""sg""]","[[1, 2, 3], [0, 101, 18], [0, 32, 782]]"
qwen3-0.6b,full_prompt_final,number,lemma-heldout,4,all,pl,0.7481481481481481,0.8487394957983193,0.7952755905511811,119,"[""du"", ""pl"", ""sg""]","[[1, 2, 3], [0, 101, 18], [0, 32, 782]]"
qwen3-0.6b,full_prompt_final,number,lemma-heldout,4,all,sg,0.9738480697384807,0.9606879606879607,0.9672232529375386,814,"[""du"", ""pl"", ""sg""]","[[1, 2, 3], [0, 101, 18], [0, 32, 782]]"
qwen3-0.6b,full_prompt_final,number,random,0,ADJ,pl,0.25,1.0,0.4,1,"[""pl"", ""sg""]","[[1, 0], [3, 175]]"
qwen3-0.6b,full_prompt_final,number,random,0,ADJ,sg,1.0,0.9831460674157303,0.9915014164305949,178,"[""pl"", ""sg""]","[[1, 0], [3, 175]]"
qwen3-0.6b,full_prompt_final,number,random,0,NOUN,du,1.0,0.5,0.6666666666666666,8,"[""du"", ""pl"", ""sg""]","[[4, 4, 0], [0, 121, 9], [0, 4, 462]]"
qwen3-0.6b,full_prompt_final,number,random,0,NOUN,pl,0.937984496124031,0.9307692307692308,0.9343629343629344,130,"[""du"", ""pl"", ""sg""]","[[4, 4, 0], [0, 121, 9], [0, 4, 462]]"
qwen3-0.6b,full_prompt_final,number,random,0,NOUN,sg,0.9808917197452229,0.9914163090128756,0.9861259338313767,466,"[""du"", ""pl"", ""sg""]","[[4, 4, 0], [0, 121, 9], [0, 4, 462]]"
qwen3-0.6b,full_prompt_final,number,random,0,VERB,du,0.0,0.0,0.0,1,"[""du"", ""pl"", ""sg""]","[[0, 0, 1], [0, 9, 0], [0, 0, 147]]"
qwen3-0.6b,full_prompt_final,number,random,0,VERB,pl,1.0,1.0,1.0,9,"[""du"", ""pl"", ""sg""]","[[0, 0, 1], [0, 9, 0], [0, 0, 147]]"
qwen3-0.6b,full_prompt_final,number,random,0,VERB,sg,0.9932432432432432,1.0,0.9966101694915255,147,"[""du"", ""pl"", ""sg""]","[[0, 0, 1], [0, 9, 0], [0, 0, 147]]"
qwen3-0.6b,full_prompt_final,number,random,0,all,du,1.0,0.4444444444444444,0.6153846153846154,9,"[""du"", ""pl"", ""sg""]","[[4, 4, 1], [0, 131, 9], [0, 7, 784]]"
qwen3-0.6b,full_prompt_final,number,random,0,all,pl,0.9225352112676056,0.9357142857142857,0.9290780141843972,140,"[""du"", ""pl"", ""sg""]","[[4, 4, 1], [0, 131, 9], [0, 7, 784]]"
qwen3-0.6b,full_prompt_final,number,random,0,all,sg,0.9874055415617129,0.9911504424778761,0.9892744479495268,791,"[""du"", ""pl"", ""sg""]","[[4, 4, 1], [0, 131, 9], [0, 7, 784]]"
qwen3-0.6b,full_prompt_final,number,random,1,ADJ,du,1.0,0.5,0.6666666666666666,2,"[""du"", ""pl"", ""sg""]","[[1, 1, 0], [0, 5, 1], [0, 0, 186]]"
qwen3-0.6b,full_prompt_final,number,random,1,ADJ,pl,0.8333333333333334,0.8333333333333334,0.8333333333333334,6,"[""du"", ""pl"", ""sg""]","[[1, 1, 0], [0, 5, 1], [0, 0, 186]]"
qwen3-0.6b,full_prompt_final,number,random,1,ADJ,sg,0.9946524064171123,1.0,0.9973190348525469,186,"[""du"", ""pl"", ""sg""]","[[1, 1, 0], [0, 5, 1], [0, 0, 186]]"
qwen3-0.6b,full_prompt_final,number,random,1,NOUN,du,1.0,0.8333333333333334,0.9090909090909091,6,"[""du"", ""pl"", ""sg""]","[[5, 0, 1], [0, 114, 11], [0, 6, 443]]"
qwen3-0.6b,full_prompt_final,number,random,1,NOUN,pl,0.95,0.912,0.9306122448979591,125,"[""du"", ""pl"", ""sg""]","[[5, 0, 1], [0, 114, 11], [0, 6, 443]]"
qwen3-0.6b,full_prompt_final,number,random,1,NOUN,sg,0.9736263736263736,0.9866369710467706,0.9800884955752213,449,"[""du"", ""pl"", ""sg""]","[[5, 0, 1], [0, 114, 11], [0, 6, 443]]"
qwen3-0.6b,full_prompt_final,number,random,1,VERB,du,1.0,1.0,1.0,1,"[""du"", ""pl"", ""sg""]","[[1, 0, 0], [0, 8, 1], [0, 2, 154]]"
qwen3-0.6b,full_prompt_final,number,random,1,VERB,pl,0.8,0.8888888888888888,0.8421052631578947,9,"[""du"", ""pl"", ""sg""]","[[1, 0, 0], [0, 8, 1], [0, 2, 154]]"
qwen3-0.6b,full_prompt_final,number,random,1,VERB,sg,0.9935483870967742,0.9871794871794872,0.9903536977491961,156,"[""du"", ""pl"", ""sg""]","[[1, 0, 0], [0, 8, 1], [0, 2, 154]]"
qwen3-0.6b,full_prompt_final,number,random,1,all,du,1.0,0.7777777777777778,0.875,9,"[""du"", ""pl"", ""sg""]","[[7, 1, 1], [0, 127, 13], [0, 8, 783]]"
qwen3-0.6b,full_prompt_final,number,random,1,all,pl,0.9338235294117647,0.9071428571428571,0.9202898550724637,140,"[""du"", ""pl"", ""sg""]","[[7, 1, 1], [0, 127, 13], [0, 8, 783]]"
qwen3-0.6b,full_prompt_final,number,random,1,all,sg,0.9824341279799247,0.9898862199747156,0.9861460957178841,791,"[""du"", ""pl"", ""sg""]","[[7, 1, 1], [0, 127, 13], [0, 8, 783]]"
qwen3-0.6b,full_prompt_final,number,random,2,ADJ,pl,0.42857142857142855,1.0,0.6,3,"[""pl"", ""sg""]","[[3, 0], [4, 162]]"
qwen3-0.6b,full_prompt_final,number,random,2,ADJ,sg,1.0,0.9759036144578314,0.9878048780487805,166,"[""pl"", ""sg""]","[[3, 0], [4, 162]]"
qwen3-0.6b,full_prompt_final,number,random,2,NOUN,du,1.0,0.8333333333333334,0.9090909090909091,6,"[""du"", ""pl"", ""sg""]","[[5, 1, 0], [0, 122, 4], [0, 3, 459]]"
qwen3-0.6b,full_prompt_final,number,random,2,NOUN,pl,0.9682539682539683,0.9682539682539683,0.9682539682539683,126,"[""du"", ""pl"", ""sg""]","[[5, 1, 0], [0, 122, 4], [0, 3, 459]]"
qwen3-0.6b,full_prompt_final,number,random,2,NOUN,sg,0.9913606911447084,0.9935064935064936,0.9924324324324324,462,"[""du"", ""pl"", ""sg""]","[[5, 1, 0], [0, 122, 4], [0, 3, 459]]"
qwen3-0.6b,full_prompt_final,number,random,2,VERB,du,0.0,0.0,0.0,3,"[""du"", ""pl"", ""sg""]","[[0, 1, 2], [0, 10, 1], [0, 1, 162]]"
qwen3-0.6b,full_prompt_final,number,random,2,VERB,pl,0.8333333333333334,0.9090909090909091,0.8695652173913043,11,"[""du"", ""pl"", ""sg""]","[[0, 1, 2], [0, 10, 1], [0, 1, 162]]"
qwen3-0.6b,full_prompt_final,number,random,2,VERB,sg,0.9818181818181818,0.9938650306748467,0.9878048780487805,163,"[""du"", ""pl"", ""sg""]","[[0, 1, 2], [0, 10, 1], [0, 1, 162]]"
qwen3-0.6b,full_prompt_final,number,random,2,all,du,1.0,0.5555555555555556,0.7142857142857143,9,"[""du"", ""pl"", ""sg""]","[[5, 2, 2], [0, 135, 5], [0, 8, 783]]"
qwen3-0.6b,full_prompt_final,number,random,2,all,pl,0.9310344827586207,0.9642857142857143,0.9473684210526315,140,"[""du"", ""pl"", ""sg""]","[[5, 2, 2], [0, 135, 5], [0, 8, 783]]"
qwen3-0.6b,full_prompt_final,number,random,2,all,sg,0.9911392405063291,0.9898862199747156,0.9905123339658444,791,"[""du"", ""pl"", ""sg""]","[[5, 2, 2], [0, 135, 5], [0, 8, 783]]"
qwen3-0.6b,full_prompt_final,number,random,3,ADJ,du,1.0,0.3333333333333333,0.5,3,"[""du"", ""pl"", ""sg""]","[[1, 2, 0], [0, 4, 0], [0, 1, 186]]"
qwen3-0.6b,full_prompt_final,number,random,3,ADJ,pl,0.5714285714285714,1.0,0.7272727272727273,4,"[""du"", ""pl"", ""sg""]","[[1, 2, 0], [0, 4, 0], [0, 1, 186]]"
qwen3-0.6b,full_prompt_final,number,random,3,ADJ,sg,1.0,0.9946524064171123,0.9973190348525469,187,"[""du"", ""pl"", ""sg""]","[[1, 2, 0], [0, 4, 0], [0, 1, 186]]"
qwen3-0.6b,full_prompt_final,number,random,3,NOUN,du,1.0,1.0,1.0,6,"[""du"", ""pl"", ""sg""]","[[6, 0, 0], [0, 117, 6], [0, 3, 429]]"
qwen3-0.6b,full_prompt_final,number,random,3,NOUN,pl,0.975,0.9512195121951219,0.9629629629629629,123,"[""du"", ""pl"", ""sg""]","[[6, 0, 0], [0, 117, 6], [0, 3, 429]]"
qwen3-0.6b,full_prompt_final,number,random,3,NOUN,sg,0.9862068965517241,0.9930555555555556,0.9896193771626297,432,"[""du"", ""pl"", ""sg""]","[[6, 0, 0], [0, 117, 6], [0, 3, 429]]"
qwen3-0.6b,full_prompt_final,number,random,3,VERB,pl,0.8461538461538461,0.8461538461538461,0.8461538461538461,13,"[""pl"", ""sg""]","[[11, 2], [2, 170]]"
qwen3-0.6b,full_prompt_final,number,random,3,VERB,sg,0.9883720930232558,0.9883720930232558,0.9883720930232558,172,"[""pl"", ""sg""]","[[11, 2], [2, 170]]"
qwen3-0.6b,full_prompt_final,number,random,3,all,du,1.0,0.7777777777777778,0.875,9,"[""du"", ""pl"", ""sg""]","[[7, 2, 0], [0, 132, 8], [0, 6, 785]]"
qwen3-0.6b,full_prompt_final,number,random,3,all,pl,0.9428571428571428,0.9428571428571428,0.9428571428571428,140,"[""du"", ""pl"", ""sg""]","[[7, 2, 0], [0, 132, 8], [0, 6, 785]]"
qwen3-0.6b,full_prompt_final,number,random,3,all,sg,0.9899117276166457,0.9924146649810367,0.9911616161616161,791,"[""du"", ""pl"", ""sg""]","[[7, 2, 0], [0, 132, 8], [0, 6, 785]]"
qwen3-0.6b,full_prompt_final,number,random,4,ADJ,pl,0.8,1.0,0.8888888888888888,4,"[""pl"", ""sg""]","[[4, 0], [1, 168]]"
qwen3-0.6b,full_prompt_final,number,random,4,ADJ,sg,1.0,0.9940828402366864,0.9970326409495549,169,"[""pl"", ""sg""]","[[4, 0], [1, 168]]"
qwen3-0.6b,full_prompt_final,number,random,4,NOUN,du,1.0,0.8571428571428571,0.9230769230769231,7,"[""du"", ""pl"", ""sg""]","[[6, 1, 0], [0, 119, 8], [0, 3, 480]]"
qwen3-0.6b,full_prompt_final,number,random,4,NOUN,pl,0.967479674796748,0.937007874015748,0.952,127,"[""du"", ""pl"", ""sg""]","[[6, 1, 0], [0, 119, 8], [0, 3, 480]]"
qwen3-0.6b,full_prompt_final,number,random,4,NOUN,sg,0.9836065573770492,0.9937888198757764,0.9886714727085479,483,"[""du"", ""pl"", ""sg""]","[[6, 1, 0], [0, 119, 8], [0, 3, 480]]"
qwen3-0.6b,full_prompt_final,number,random,4,VERB,du,0.0,0.0,0.0,2,"[""du"", ""pl"", ""sg""]","[[0, 1, 1], [0, 6, 3], [0, 2, 136]]"
qwen3-0.6b,full_prompt_final,number,random,4,VERB,pl,0.6666666666666666,0.6666666666666666,0.6666666666666666,9,"[""du"", ""pl"", ""sg""]","[[0, 1, 1], [0, 6, 3], [0, 2, 136]]"
qwen3-0.6b,full_prompt_final,number,random,4,VERB,sg,0.9714285714285714,0.9855072463768116,0.9784172661870504,138,"[""du"", ""pl"", ""sg""]","[[0, 1, 1], [0, 6, 3], [0, 2, 136]]"
qwen3-0.6b,full_prompt_final,number,random,4,all,du,1.0,0.6666666666666666,0.8,9,"[""du"", ""pl"", ""sg""]","[[6, 2, 1], [0, 129, 11], [0, 6, 784]]"
qwen3-0.6b,full_prompt_final,number,random,4,all,pl,0.9416058394160584,0.9214285714285714,0.9314079422382672,140,"[""du"", ""pl"", ""sg""]","[[6, 2, 1], [0, 129, 11], [0, 6, 784]]"
qwen3-0.6b,full_prompt_final,number,random,4,all,sg,0.9849246231155779,0.9924050632911392,0.9886506935687264,790,"[""du"", ""pl"", ""sg""]","[[6, 2, 1], [0, 129, 11], [0, 6, 784]]"
qwen3-0.6b,full_prompt_final,number,root-heldout,0,ADJ,du,0.0,0.0,0.0,1,"[""du"", ""pl"", ""sg""]","[[0, 0, 1], [0, 3, 0], [1, 5, 271]]"
qwen3-0.6b,full_prompt_final,number,root-heldout,0,ADJ,pl,0.375,1.0,0.5454545454545454,3,"[""du"", ""pl"", ""sg""]","[[0, 0, 1], [0, 3, 0], [1, 5, 271]]"
qwen3-0.6b,full_prompt_final,number,root-heldout,0,ADJ,sg,0.9963235294117647,0.9783393501805054,0.9872495446265938,277,"[""du"", ""pl"", ""sg""]","[[0, 0, 1], [0, 3, 0], [1, 5, 271]]"
qwen3-0.6b,full_prompt_final,number,root-heldout,0,NOUN,du,1.0,0.8,0.8888888888888888,5,"[""du"", ""pl"", ""sg""]","[[4, 0, 1], [0, 84, 20], [0, 3, 417]]"
qwen3-0.6b,full_prompt_final,number,root-heldout,0,NOUN,pl,0.9655172413793104,0.8076923076923077,0.8795811518324608,104,"[""du"", ""pl"", ""sg""]","[[4, 0, 1], [0, 84, 20], [0, 3, 417]]"
qwen3-0.6b,full_prompt_final,number,root-heldout,0,NOUN,sg,0.952054794520548,0.9928571428571429,0.972027972027972,420,"[""du"", ""pl"", ""sg""]","[[4, 0, 1], [0, 84, 20], [0, 3, 417]]"
qwen3-0.6b,full_prompt_final,number,root-heldout,0,VERB,du,0.0,0.0,0.0,1,"[""du"", ""pl"", ""sg""]","[[0, 1, 0], [0, 13, 1], [0, 0, 115]]"
qwen3-0.6b,full_prompt_final,number,root-heldout,0,VERB,pl,0.9285714285714286,0.9285714285714286,0.9285714285714286,14,"[""du"", ""pl"", ""sg""]","[[0, 1, 0], [0, 13, 1], [0, 0, 115]]"
qwen3-0.6b,full_prompt_final,number,root-heldout,0,VERB,sg,0.9913793103448276,1.0,0.9956709956709957,115,"[""du"", ""pl"", ""sg""]","[[0, 1, 0], [0, 13, 1], [0, 0, 115]]"
qwen3-0.6b,full_prompt_final,number,root-heldout,0,all,du,0.8,0.5714285714285714,0.6666666666666666,7,"[""du"", ""pl"", ""sg""]","[[4, 1, 2], [0, 100, 21], [1, 8, 803]]"
qwen3-0.6b,full_prompt_final,number,root-heldout,0,all,pl,0.9174311926605505,0.8264462809917356,0.8695652173913043,121,"[""du"", ""pl"", ""sg""]","[[4, 1, 2], [0, 100, 21], [1, 8, 803]]"
qwen3-0.6b,full_prompt_final,number,root-heldout,0,all,sg,0.9721549636803875,0.9889162561576355,0.9804639804639804,812,"[""du"", ""pl"", ""sg""]","[[4, 1, 2], [0, 100, 21], [1, 8, 803]]"
qwen3-0.6b,full_prompt_final,number,root-heldout,1,ADJ,du,1.0,1.0,1.0,2,"[""du"", ""pl"", ""sg""]","[[2, 0, 0], [0, 1, 0], [0, 5, 191]]"
qwen3-0.6b,full_prompt_final,number,root-heldout,1,ADJ,pl,0.16666666666666666,1.0,0.2857142857142857,1,"[""du"", ""pl"", ""sg""]","[[2, 0, 0], [0, 1, 0], [0, 5, 191]]"
qwen3-0.6b,full_prompt_final,number,root-heldout,1,ADJ,sg,1.0,0.9744897959183674,0.9870801033591732,196,"[""du"", ""pl"", ""sg""]","[[2, 0, 0], [0, 1, 0], [0, 5, 191]]"
qwen3-0.6b,full_prompt_final,number,root-heldout,1,NOUN,du,1.0,0.14285714285714285,0.25,7,"[""du"", ""pl"", ""sg""]","[[1, 3, 3], [0, 77, 9], [0, 16, 491]]"
qwen3-0.6b,full_prompt_final,number,root-heldout,1,NOUN,pl,0.8020833333333334,0.8953488372093024,0.8461538461538461,86,"[""du"", ""pl"", ""sg""]","[[1, 3, 3], [0, 77, 9], [0, 16, 491]]"
qwen3-0.6b,full_prompt_final,number,root-heldout,1,NOUN,sg,0.9761431411530815,0.9684418145956607,0.9722772277227723,507,"[""du"", ""pl"", ""sg""]","[[1, 3, 3], [0, 77, 9], [0, 16, 491]]"
qwen3-0.6b,full_prompt_final,number,root-heldout,1,VERB,du,0.0,0.0,0.0,2,"[""du"", ""pl"", ""sg""]","[[0, 0, 2], [0, 7, 1], [0, 5, 126]]"
qwen3-0.6b,full_prompt_final,number,root-heldout,1,VERB,pl,0.5833333333333334,0.875,0.7,8,"[""du"", ""pl"", ""sg""]","[[0, 0, 2], [0, 7, 1], [0, 5, 126]]"
qwen3-0.6b,full_prompt_final,number,root-heldout,1,VERB,sg,0.9767441860465116,0.9618320610687023,0.9692307692307692,131,"[""du"", ""pl"", ""sg""]","[[0, 0, 2], [0, 7, 1], [0, 5, 126]]"
qwen3-0.6b,full_prompt_final,number,root-heldout,1,all,du,1.0,0.2727272727272727,0.42857142857142855,11,"[""du"", ""pl"", ""sg""]","[[3, 3, 5], [0, 85, 10], [0, 26, 808]]"
qwen3-0.6b,full_prompt_final,number,root-heldout,1,all,pl,0.7456140350877193,0.8947368421052632,0.8133971291866029,95,"[""du"", ""pl"", ""sg""]","[[3, 3, 5], [0, 85, 10], [0, 26, 808]]"
qwen3-0.6b,full_prompt_final,number,root-heldout,1,all,sg,0.9817739975698664,0.9688249400479616,0.9752564876282438,834,"[""du"", ""pl"", ""sg""]","[[3, 3, 5], [0, 85, 10], [0, 26, 808]]"
qwen3-0.6b,full_prompt_final,number,root-heldout,2,ADJ,pl,0.375,1.0,0.5454545454545454,6,"[""pl"", ""sg""]","[[6, 0], [10, 163]]"
qwen3-0.6b,full_prompt_final,number,root-heldout,2,ADJ,sg,1.0,0.9421965317919075,0.9702380952380952,173,"[""pl"", ""sg""]","[[6, 0], [10, 163]]"
qwen3-0.6b,full_prompt_final,number,root-heldout,2,NOUN,du,1.0,0.5,0.6666666666666666,2,"[""du"", ""pl"", ""sg""]","[[1, 1, 0], [0, 119, 25], [0, 5, 437]]"
qwen3-0.6b,full_prompt_final,number,root-heldout,2,NOUN,pl,0.952,0.8263888888888888,0.8847583643122676,144,"[""du"", ""pl"", ""sg""]","[[1, 1, 0], [0, 119, 25], [0, 5, 437]]"
qwen3-0.6b,full_prompt_final,number,root-heldout,2,NOUN,sg,0.9458874458874459,0.9886877828054299,0.9668141592920354,442,"[""du"", ""pl"", ""sg""]","[[1, 1, 0], [0, 119, 25], [0, 5, 437]]"
qwen3-0.6b,full_prompt_final,number,root-heldout,2,VERB,du,1.0,0.5,0.6666666666666666,2,"[""du"", ""pl"", ""sg""]","[[1, 0, 1], [0, 10, 1], [0, 0, 160]]"
qwen3-0.6b,full_prompt_final,number,root-heldout,2,VERB,pl,1.0,0.9090909090909091,0.9523809523809523,11,"[""du"", ""pl"", ""sg""]","[[1, 0, 1], [0, 10, 1], [0, 0, 160]]"
qwen3-0.6b,full_prompt_final,number,root-heldout,2,VERB,sg,0.9876543209876543,1.0,0.9937888198757764,160,"[""du"", ""pl"", ""sg""]","[[1, 0, 1], [0, 10, 1], [0, 0, 160]]"
qwen3-0.6b,full_prompt_final,number,root-heldout,2,all,du,1.0,0.5,0.6666666666666666,4,"[""du"", ""pl"", ""sg""]","[[2, 1, 1], [0, 135, 26], [0, 15, 760]]"
qwen3-0.6b,full_prompt_final,number,root-heldout,2,all,pl,0.8940397350993378,0.8385093167701864,0.8653846153846154,161,"[""du"", ""pl"", ""sg""]","[[2, 1, 1], [0, 135, 26], [0, 15, 760]]"
qwen3-0.6b,full_prompt_final,number,root-heldout,2,all,sg,0.96569250317662,0.9806451612903225,0.9731113956466069,775,"[""du"", ""pl"", ""sg""]","[[2, 1, 1], [0, 135, 26], [0, 15, 760]]"
qwen3-0.6b,full_prompt_final,number,root-heldout,3,ADJ,du,1.0,0.5,0.6666666666666666,2,"[""du"", ""pl"", ""sg""]","[[1, 0, 1], [0, 6, 0], [0, 10, 105]]"
qwen3-0.6b,full_prompt_final,number,root-heldout,3,ADJ,pl,0.375,1.0,0.5454545454545454,6,"[""du"", ""pl"", ""sg""]","[[1, 0, 1], [0, 6, 0], [0, 10, 105]]"
qwen3-0.6b,full_prompt_final,number,root-heldout,3,ADJ,sg,0.9905660377358491,0.9130434782608695,0.9502262443438914,115,"[""du"", ""pl"", ""sg""]","[[1, 0, 1], [0, 6, 0], [0, 10, 105]]"
qwen3-0.6b,full_prompt_final,number,root-heldout,3,NOUN,du,1.0,0.45454545454545453,0.625,11,"[""du"", ""pl"", ""sg""]","[[5, 1, 5], [0, 119, 18], [0, 25, 464]]"
